CountryName,CountryCode,SeriesName,SeriesCode,2010[YR2010],2011[YR2011],2012[YR2012],2013[YR2013],2014[YR2014]
St. Vincent and the Grenadines,VCT,Population growth (annual %),SP.POP.GROW,0.055817104,0.022866865,-0.006402195,-0.006402605,0.030180121
St. Vincent and the Grenadines,VCT,  Population- total  ,SP.POP.TOTL,109316,109341,109334,109327,109360
St. Vincent and the Grenadines,VCT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.418993262,-0.503428145,1.172039996,1.801968006,-0.481765049
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,6233.036945,6191.999409,6351.600498,6575.498106,6663.283684
St. Vincent and the Grenadines,VCT,  Labor force- total  ,SL.TLF.TOTL.IN,53907,54196,54512,54758,.. 
St. Vincent and the Grenadines,VCT,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,40.95572004,41.03992915,41.12122102,41.19398079,.. 
St. Vincent and the Grenadines,VCT,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Surface area (sq. km),AG.SRF.TOTL.K2,390,390,390,390,390
St. Vincent and the Grenadines,VCT,Population density (people per sq. km of land area),EN.POP.DNST,280.2974359,280.3615385,280.3435897,280.325641,280.4102564
St. Vincent and the Grenadines,VCT,Arable land (% of land area),AG.LND.ARBL.ZS,12.82051282,12.82051282,12.82051282,12.82051282,..
St. Vincent and the Grenadines,VCT,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,..,..,..,..,.. 
St. Vincent and the Grenadines,VCT,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,..,..,..,..,.. 
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..
St. Martin (French part),MAF,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..
St. Martin (French part),MAF,Rural population,SP.RUR.TOTL,..,..,..,..,..
St. Martin (French part),MAF,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,..,..,..,..,.. 
St. Martin (French part),MAF,Population growth (annual %),SP.POP.GROW,1.382088439,1.24898912,1.117366353,0.98035274,0.84721977
St. Martin (French part),MAF,  Population- total  ,SP.POP.TOTL,30235,30615,30959,31264,31530
St. Martin (French part),MAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
St. Martin (French part),MAF,  Labor force- total  ,SL.TLF.TOTL.IN,..,..,..,..,.. 
St. Martin (French part),MAF,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,..,..,..,..,.. 
St. Martin (French part),MAF,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..,..,..,..
St. Martin (French part),MAF,Surface area (sq. km),AG.SRF.TOTL.K2,54.4,54.4,54.4,54.4,54.4
St. Martin (French part),MAF,Population density (people per sq. km of land area),EN.POP.DNST,555.7904412,562.7757353,569.0992647,574.7058824,579.5955882
St. Martin (French part),MAF,Arable land (% of land area),AG.LND.ARBL.ZS,..,..,..,..,..
St. Martin (French part),MAF,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,..,..,..,..,.. 
St. Martin (French part),MAF,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,..,..,..,..,.. 
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Rural population,SP.RUR.TOTL,0,0,0,0,0
Sint Maarten (Dutch part),SXM,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,..,..,..,..,.. 
Sint Maarten (Dutch part),SXM,Population growth (annual %),SP.POP.GROW,-9.816606702,-5.919677828,3.540582819,5.523039526,2.846525213
Sint Maarten (Dutch part),SXM,  Population- total  ,SP.POP.TOTL,35474,33435,34640,36607,37664
Sint Maarten (Dutch part),SXM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
Sint Maarten (Dutch part),SXM,  Labor force- total  ,SL.TLF.TOTL.IN,..,..,..,..,.. 
Sint Maarten (Dutch part),SXM,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,..,..,..,..,.. 
Sint Maarten (Dutch part),SXM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Surface area (sq. km),AG.SRF.TOTL.K2,34,34,34,34,34
Sint Maarten (Dutch part),SXM,Population density (people per sq. km of land area),EN.POP.DNST,1043.352941,983.3823529,1018.823529,1076.676471,1107.764706
Sint Maarten (Dutch part),SXM,Arable land (% of land area),AG.LND.ARBL.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,..,..,..,..,.. 
Sint Maarten (Dutch part),SXM,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,..,..,..,..,.. 
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..
San Marino,SMR,Internet users (per 100 people),IT.NET.USER.P2,..,49.6,..,..,..
San Marino,SMR,Rural population,SP.RUR.TOTL,1815,1824,1832,1838,1843
San Marino,SMR,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,..,..,..,..,.. 
San Marino,SMR,Population growth (annual %),SP.POP.GROW,0.847504296,0.804833318,0.753505417,0.700097164,0.64776526
San Marino,SMR,  Population- total  ,SP.POP.TOTL,30690,30938,31172,31391,31595
San Marino,SMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
San Marino,SMR,  Labor force- total  ,SL.TLF.TOTL.IN,..,..,..,..,.. 
San Marino,SMR,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,..,..,..,..,.. 
San Marino,SMR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..,..,..,..
San Marino,SMR,Surface area (sq. km),AG.SRF.TOTL.K2,60,60,60,60,60
San Marino,SMR,Population density (people per sq. km of land area),EN.POP.DNST,511.5,515.6333333,519.5333333,523.1833333,526.5833333
San Marino,SMR,Arable land (% of land area),AG.LND.ARBL.ZS,16.66666667,16.66666667,16.66666667,16.66666667,..
San Marino,SMR,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,..,..,..,..,.. 
San Marino,SMR,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,..,..,..,..,.. 
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.370869417,5.437126058,4.816458917,5.22162589,3.828406874
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,2259288396,2576602497,2851154076,2990006534,3228372888
Guyana,GUY,Internet users (per 100 people),IT.NET.USER.P2,29.9,31,33,35,37.35
Guyana,GUY,Rural population,SP.RUR.TOTL,540620,542187,543636,545037,546497
Guyana,GUY,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,50.06278522,49.9745331,49.90480083,49.8488239,49.79768109
Guyana,GUY,Population growth (annual %),SP.POP.GROW,0.347448111,0.334074633,0.333753421,0.345258441,0.375100609
Guyana,GUY,  Population- total  ,SP.POP.TOTL,753362,755883,758410,761033,763893
Guyana,GUY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.008864057,5.085475082,4.467213533,4.858965763,3.43967541
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,2998.941274,3408.731903,3759.383547,3928.87895,4226.210854
Guyana,GUY,  Labor force- total  ,SL.TLF.TOTL.IN,305059,311922,318106,323522,.. 
Guyana,GUY,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,34.08291511,34.31659197,34.46712731,34.67090337,.. 
Guyana,GUY,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.852294146,0.352652266,0.345796684,0.340007789,..
Guyana,GUY,Surface area (sq. km),AG.SRF.TOTL.K2,214970,214970,214970,214970,214970
Guyana,GUY,Population density (people per sq. km of land area),EN.POP.DNST,3.827086614,3.83989332,3.852730505,3.866055372,3.880584201
Guyana,GUY,Arable land (% of land area),AG.LND.ARBL.ZS,2.133604267,2.133604267,2.133604267,2.133604267,..
Guyana,GUY,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,11.39999962,11.19999981,11.30000019,11.10000038,.. 
Guyana,GUY,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,14,13.80000019,14.19999981,14.19999981,.. 
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.358886081,7.904507572,5.141013621,7.26306003,6.965132962
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,31105430200,33561501962,38808657767,44333456245,49183884817
Tanzania,TZA,Internet users (per 100 people),IT.NET.USER.P2,2.9,3.2,3.95,4.4,4.86
Tanzania,TZA,Rural population,SP.RUR.TOTL,32814899,33552517,34298630,35051002,35808913
Tanzania,TZA,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,50.34673738,50.33990622,50.33222149,50.32342625,50.31309783
Tanzania,TZA,Population growth (annual %),SP.POP.GROW,3.174633736,3.178986665,3.18024412,3.17194552,3.154369428
Tanzania,TZA,  Population- total  ,SP.POP.TOTL,45648525,47122998,48645709,50213457,51822621
Tanzania,TZA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.210516348,4.694705145,2.003178232,4.067193496,3.800459218
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,712.2331641,745.6113309,836.4524887,927.0601337,998.058927
Tanzania,TZA,  Labor force- total  ,SL.TLF.TOTL.IN,22387576,23068324,23790131,24506127,.. 
Tanzania,TZA,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,50.20279998,50.24083241,50.1783954,50.20788883,.. 
Tanzania,TZA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.126856074,0.123112542,0.119377233,0.115889386,..
Tanzania,TZA,Surface area (sq. km),AG.SRF.TOTL.K2,947300,947300,947300,947300,947300
Tanzania,TZA,Population density (people per sq. km of land area),EN.POP.DNST,51.53367013,53.19823662,54.9172601,56.68712689,58.50374915
Tanzania,TZA,Arable land (% of land area),AG.LND.ARBL.ZS,13.09550689,13.88575299,15.3533529,15.2404606,..
Tanzania,TZA,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,3,3.5,3.5,3.5,.. 
Tanzania,TZA,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,3.799999952,4.5,4.5,4.5,.. 
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,12.55053833,11.17829624,8.647811053,10.49043607,9.936059663
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,29933790334,31952763089,43310721414,47524728957,54797679658
Ethiopia,ETH,Internet users (per 100 people),IT.NET.USER.P2,0.75,1.1,1.482810139,1.9,2.9
Ethiopia,ETH,Rural population,SP.RUR.TOTL,72396983,73922256,75449287,76979972,78509424
Ethiopia,ETH,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,50.0954914,50.09315292,50.09130968,50.08992329,50.08893887
Ethiopia,ETH,Population growth (annual %),SP.POP.GROW,2.61459282,2.589340241,2.562640856,2.535255744,2.50680866
Ethiopia,ETH,  Population- total  ,SP.POP.TOTL,87561814,89858696,92191211,94558374,96958732
Ethiopia,ETH,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,9.645937247,8.336463024,5.898930262,7.72443174,7.214428564
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,341.8589562,355.5889915,469.7923039,502.5967236,565.1649782
Ethiopia,ETH,  Labor force- total  ,SL.TLF.TOTL.IN,40815504,42251797,43799598,45353120,.. 
Ethiopia,ETH,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,47.19950046,47.24063452,47.22486266,47.26566331,.. 
Ethiopia,ETH,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.338106814,0.326613327,0.315071385,0.304278956,..
Ethiopia,ETH,Surface area (sq. km),AG.SRF.TOTL.K2,1104300,1104300,1104300,1104300,1104300
Ethiopia,ETH,Population density (people per sq. km of land area),EN.POP.DNST,87.561814,89.858696,92.191211,94.558374,96.958732
Ethiopia,ETH,Arable land (% of land area),AG.LND.ARBL.ZS,14.565,15.1932,15.346,15.119,..
Ethiopia,ETH,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,5.400000095,5.400000095,5.400000095,5.699999809,.. 
Ethiopia,ETH,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,8.399999619,8.399999619,8.399999619,8.800000191,.. 
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.500317782,2.740007765,2.810013544,2.97279334,3.03030303
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,150436703.5,172260277.6,174984282.2,168944505.2,166762323.6
Kiribati,KIR,Internet users (per 100 people),IT.NET.USER.P2,9.07,10,10.74679768,11.5,12.25
Kiribati,KIR,Rural population,SP.RUR.TOTL,57716,58762,59763,60725,61672
Kiribati,KIR,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,50.77156886,50.76340983,50.74939036,50.73150059,50.71422106
Kiribati,KIR,Population growth (annual %),SP.POP.GROW,2.049143122,1.943045067,1.853500114,1.788450933,1.758837015
Kiribati,KIR,  Population- total  ,SP.POP.TOTL,102648,104662,106620,108544,110470
Kiribati,KIR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.51846074,0.762992462,0.921981219,1.147545934,1.234011153
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,1465.559032,1645.872214,1641.195669,1556.461022,1509.571138
Kiribati,KIR,  Labor force- total  ,SL.TLF.TOTL.IN,..,..,..,..,.. 
Kiribati,KIR,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,..,..,..,..,.. 
Kiribati,KIR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..,..,..,..
Kiribati,KIR,Surface area (sq. km),AG.SRF.TOTL.K2,810,810,810,810,810
Kiribati,KIR,Population density (people per sq. km of land area),EN.POP.DNST,126.7259259,129.2123457,131.6296296,134.0049383,136.382716
Kiribati,KIR,Arable land (% of land area),AG.LND.ARBL.ZS,2.469135802,2.469135802,2.469135802,2.469135802,..
Kiribati,KIR,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,..,..,..,..,.. 
Kiribati,KIR,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,..,..,..,..,.. 
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.5,7.4,7.5,7.4,6.699250546
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,5642221529,6522755783,7633036366,8506615265,9241627841
Tajikistan,TJK,Internet users (per 100 people),IT.NET.USER.P2,11.55,13.03,14.51,16,17.49
Tajikistan,TJK,Rural population,SP.RUR.TOTL,5571333,5696576,5823840,5952427,6081514
Tajikistan,TJK,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,49.71585513,49.64657254,49.55376602,49.45803039,49.38551129
Tajikistan,TJK,Population growth (annual %),SP.POP.GROW,2.223734022,2.246224545,2.257101207,2.256120085,2.242280464
Tajikistan,TJK,  Population- total  ,SP.POP.TOTL,7581696,7753925,7930929,8111894,8295840
Tajikistan,TJK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.157861249,5.014447573,5.100794308,5.00405634,4.333377971
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,744.1898922,841.2198704,962.4391249,1048.659569,1114.007483
Tajikistan,TJK,  Labor force- total  ,SL.TLF.TOTL.IN,3289719,3383891,3479942,3577727,.. 
Tajikistan,TJK,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,43.49186055,43.45707353,43.4006084,43.34696303,.. 
Tajikistan,TJK,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.495483049,0.481694003,0.468398611,0.455596528,..
Tajikistan,TJK,Surface area (sq. km),AG.SRF.TOTL.K2,142550,142550,142550,142550,142550
Tajikistan,TJK,Population density (people per sq. km of land area),EN.POP.DNST,54.1704487,55.40100743,56.66568305,57.95865962,59.27293512
Tajikistan,TJK,Arable land (% of land area),AG.LND.ARBL.ZS,5.994569877,6.073163761,6.144612746,6.144612746,..
Tajikistan,TJK,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,11.60000038,11.30000019,11,10.69999981,.. 
Tajikistan,TJK,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,10.19999981,10.19999981,9.899999619,9.600000381,.. 
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.266247626,2.066645293,3.452902581,3.5,3.917319843
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,12932428288,14440676929,14045681414,14791699009,15578916865
Senegal,SEN,Internet users (per 100 people),IT.NET.USER.P2,8,9.8,10.8,13.1,17.7
Senegal,SEN,Rural population,SP.RUR.TOTL,7485138,7680677,7884840,8094759,8305694
Senegal,SEN,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,51.03509812,51.01979089,50.99420121,50.96242954,50.92948012
Senegal,SEN,Population growth (annual %),SP.POP.GROW,2.93827155,3.042076436,3.11852864,3.149652545,3.125624981
Senegal,SEN,  Population- total  ,SP.POP.TOTL,12956791,13357003,13780108,14221041,14672557
Senegal,SEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.247193346,-0.991547944,0.276480426,0.290912459,0.71949055
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,998.1196955,1081.131518,1019.27223,1040.127724,1061.772455
Senegal,SEN,  Labor force- total  ,SL.TLF.TOTL.IN,5569017,5750213,5935546,6118166,.. 
Senegal,SEN,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,44.99343421,44.98235109,44.96288968,44.9970465,.. 
Senegal,SEN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.33434985,0.323466279,0.313366285,0.304012673,..
Senegal,SEN,Surface area (sq. km),AG.SRF.TOTL.K2,196710,196710,196710,196710,196710
Senegal,SEN,Population density (people per sq. km of land area),EN.POP.DNST,67.29751727,69.37621669,71.57382226,73.86402639,76.20919857
Senegal,SEN,Arable land (% of land area),AG.LND.ARBL.ZS,19.9968836,17.39988573,17.39988573,16.88048616,..
Senegal,SEN,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,10.19999981,10.39999962,10.30000019,10.30000019,.. 
Senegal,SEN,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,13,13.30000019,13.30000019,13.19999981,.. 
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.584478088,1.401465736,-1.015270388,2.571734107,-1.812781844
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,39460357731,46466728667,40742313861,45519650911,43866423167
Serbia,SRB,Internet users (per 100 people),IT.NET.USER.P2,40.9,42.2,48.1,51.5,53.5
Serbia,SRB,Rural population,SP.RUR.TOTL,3265980,3236681,3217483,3197137,3175804
Serbia,SRB,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,51.12437888,51.13314327,51.14743229,51.16497093,51.18202729
Serbia,SRB,Population growth (annual %),SP.POP.GROW,-0.402005901,-0.789468998,-0.485299545,-0.486591387,-0.485590269
Serbia,SRB,  Population- total  ,SP.POP.TOTL,7291436,7234099,7199077,7164132,7129428
Serbia,SRB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.989647482,2.205167184,-0.533730435,3.072055604,-1.334834775
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,5411.877404,6423.291783,5659.380204,6353.826383,6152.867126
Serbia,SRB,  Labor force- total  ,SL.TLF.TOTL.IN,3131657,3126918,3130842,3128463,.. 
Serbia,SRB,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,43.67502571,43.706007,43.73986295,43.85926891,.. 
Serbia,SRB,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.930018837,0.900247464,0.899119151,0.899802874,..
Serbia,SRB,Surface area (sq. km),AG.SRF.TOTL.K2,88360,88360,88360,88360,88360
Serbia,SRB,Population density (people per sq. km of land area),EN.POP.DNST,83.3688086,82.7132289,82.31279442,81.91324034,81.5164418
Serbia,SRB,Arable land (% of land area),AG.LND.ARBL.ZS,37.65149783,37.66293163,37.52572605,37.72010062,..
Serbia,SRB,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,19.20000076,23,23.89999962,22.20000076,.. 
Serbia,SRB,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,22.39999962,26.89999962,28,26,.. 
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.346644565,5.961211231,15.20889189,20.12359402,6.981865773
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,2578026297,2932106327,3789119779,4928272986,4892363979
Sierra Leone,SLE,Internet users (per 100 people),IT.NET.USER.P2,0.58,0.9,1.3,1.7,2.1
Sierra Leone,SLE,Rural population,SP.RUR.TOTL,3567139,3630610,3693275,3755140,3816028
Sierra Leone,SLE,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,50.61986855,50.60028012,50.57925849,50.55771624,50.53667672
